item_id,timestamp,target_value,target_value,target_value,target_value,target_value,target_value,target_value,target_value,target_value,target_value,target_value
2020122706050811,2021-12-26 12:15:00,23.9,23.8,106.4,12.3,9.8,16.7,5.8,84.4,3.9,9.6,121.0
2020122706050811,2021-12-26 12:20:00,23.7,23.7,101.5,12.4,9.5,16.8,5.9,84.9,3.9,9.6,121.6
2020122706050811,2021-12-26 12:26:00,23.6,23.9,99.6,11.7,9.6,16.9,5.9,84.8,3.9,9.7,118.4
2020122706050811,2021-12-26 12:32:00,23.8,23.8,100.0,11.7,9.6,16.9,5.9,85.3,3.9,9.6,118.7
2020122706050811,2021-12-26 12:38:00,23.6,23.6,99.4,11.6,9.6,17.0,5.9,86.1,3.9,9.5,117.4
2020122706050811,2021-12-26 12:44:00,23.8,23.7,99.2,11.6,9.5,17.0,5.9,86.4,3.9,9.4,117.1
2020122706050811,2021-12-26 12:50:00,23.7,23.8,99.8,11.7,9.5,17.1,5.9,86.2,3.9,9.5,116.7
2020122706050811,2021-12-26 12:55:00,23.7,23.9,100.3,11.8,9.5,17.1,5.9,86.3,4.0,9.4,117.2
2020122706050811,2021-12-26 13:01:00,23.7,24.1,100.2,11.8,9.6,17.1,5.9,87.0,3.9,9.3,117.7
2020122706050811,2021-12-26 13:07:00,24.0,24.4,101.7,11.9,9.7,17.1,6.0,88.5,3.8,9.5,119.0
2020122706050811,2021-12-26 13:13:00,24.1,24.6,102.4,11.7,9.8,17.1,6.0,89.8,3.8,9.5,119.9
2020122706050811,2021-12-26 13:19:00,24.4,25.0,102.7,11.5,10.0,17.3,5.8,89.7,3.8,9.6,120.2
2020122706050811,2021-12-26 13:25:00,24.4,25.0,102.0,11.6,10.0,17.2,5.8,89.6,3.8,9.6,119.8
2020122706050811,2021-12-26 13:31:00,24.2,24.6,99.1,11.7,10.0,17.2,5.8,88.9,3.9,9.5,119.5
2020122706050811,2021-12-26 13:37:00,24.2,24.7,98.9,11.7,9.9,17.3,5.8,90.1,3.9,9.5,119.6
2020122706050811,2021-12-26 13:42:00,24.3,24.8,98.7,11.7,10.0,17.3,5.8,89.8,3.9,9.5,118.2
2020122706050811,2021-12-26 13:48:00,24.4,24.9,99.0,11.8,10.0,17.2,5.8,89.6,3.9,9.4,117.8
2020122706050811,2021-12-26 13:54:00,24.5,25.2,99.6,11.7,10.1,17.1,5.8,89.9,3.9,9.4,117.9
2020122706050811,2021-12-26 14:00:00,24.5,25.2,98.7,11.8,10.1,17.1,5.8,89.4,3.9,9.4,117.4
2020122706050811,2021-12-26 14:06:00,24.4,25.2,98.8,11.8,10.1,17.1,5.8,89.4,3.9,9.4,117.0
2020122706050811,2021-12-26 14:12:00,24.4,25.2,98.2,11.8,10.0,17.1,5.8,89.4,3.9,9.4,117.1
2020122706050811,2021-12-26 14:18:00,24.4,25.1,98.4,11.8,10.0,17.1,5.9,89.4,3.9,9.4,117.0
2020122706050811,2021-12-26 14:23:00,24.3,25.1,97.5,11.8,10.0,17.1,5.9,89.4,3.9,9.4,117.1
2020122706050811,2021-12-26 14:29:00,24.3,25.1,97.4,11.7,10.1,17.1,5.9,89.3,3.9,9.4,116.0
2020122706050811,2021-12-26 14:35:00,24.3,25.1,97.5,11.8,10.0,17.0,5.9,89.1,3.9,9.4,115.4
2020122706050811,2021-12-26 14:41:00,24.3,25.1,97.4,11.7,10.0,17.0,5.9,89.3,3.9,9.4,115.3
2020122706050811,2021-12-26 14:46:00,24.4,25.2,97.7,11.8,10.0,17.0,5.9,88.8,3.9,9.4,115.3
2020122706050811,2021-12-26 14:51:00,24.4,25.1,97.6,11.8,10.0,17.0,5.9,88.6,3.9,9.4,114.9
2020122706050811,2021-12-26 14:56:00,24.3,25.1,97.7,11.7,10.0,16.9,5.9,88.7,3.9,9.4,115.0
2020122706050811,2021-12-26 15:01:00,24.4,25.0,97.7,11.8,10.0,16.9,5.9,88.7,3.9,9.4,115.2
2020122706050811,2021-12-26 15:06:00,24.4,25.1,97.5,11.8,10.0,16.9,5.9,88.7,3.9,9.4,115.1
2020122706050811,2021-12-26 15:11:00,24.5,25.1,97.9,11.8,10.0,16.0,5.9,88.5,3.9,9.4,115.5
2020122706050811,2021-12-26 15:16:00,24.5,25.2,98.1,11.9,10.0,16.0,5.8,88.7,3.9,9.4,115.8
2020122706050811,2021-12-26 15:21:00,24.5,25.0,98.3,11.9,10.0,16.0,5.8,88.7,3.9,9.4,115.7
2020122706050811,2021-12-26 15:26:00,24.4,25.0,97.9,11.9,10.0,16.0,5.9,88.6,3.9,9.4,115.0
2020122706050811,2021-12-26 15:32:00,24.5,25.1,97.9,11.9,10.0,16.0,5.8,88.7,3.9,9.4,115.1
2020122706050811,2021-12-26 15:37:00,24.5,25.2,98.3,12.0,10.0,16.1,5.9,88.8,3.9,9.4,115.1
2020122706050811,2021-12-26 15:42:00,24.5,25.2,98.5,12.0,10.0,16.1,5.9,88.7,3.9,9.4,115.3
2020122706050811,2021-12-26 15:48:00,24.6,25.2,98.5,12.0,10.0,16.1,5.9,89.0,3.9,9.4,115.3
2020122706050811,2021-12-26 15:53:00,24.6,25.2,98.8,12.0,10.0,16.2,5.9,89.2,3.8,9.4,114.8
2020122706050811,2021-12-26 15:58:00,25.3,25.9,101.5,11.1,10.2,16.6,6.1,92.0,3.9,8.0,118.5
2020122706050811,2021-12-26 16:03:00,25.5,26.1,102.3,10.8,10.3,16.7,6.1,92.8,3.9,8.1,119.7
2020122706050811,2021-12-26 16:08:00,25.5,26.1,102.7,10.7,10.3,16.7,6.1,92.5,3.9,8.1,119.4
2020122706050811,2021-12-26 16:13:00,25.6,26.2,103.3,10.8,10.3,16.8,6.1,92.7,3.9,8.0,120.0
2020122706050811,2021-12-26 16:18:00,25.6,26.3,104.3,10.8,10.3,16.7,6.1,93.6,3.9,8.1,121.0
2020122706050811,2021-12-26 16:23:00,25.5,26.2,104.8,10.8,10.3,16.8,6.2,93.8,3.8,8.1,120.8
2020122706050811,2021-12-26 16:28:00,25.4,26.2,105.9,10.2,10.4,16.9,6.2,95.0,3.8,8.1,122.0
2020122706050811,2021-12-26 16:33:00,25.4,26.3,106.9,10.2,10.5,16.8,6.2,95.2,3.8,8.2,122.9
2020122706050811,2021-12-26 16:38:00,25.1,26.3,107.4,10.3,10.5,16.8,6.2,95.0,3.8,8.2,123.1
2020122706050811,2021-12-26 16:43:00,25.1,26.3,107.5,10.3,10.5,16.8,6.2,95.0,3.8,8.2,123.2
2020122706050811,2021-12-26 16:48:00,25.2,26.5,108.1,10.4,10.6,17.0,6.3,95.7,3.8,7.8,124.0
2020122706050811,2021-12-26 16:53:00,25.2,26.7,108.7,10.4,10.6,17.1,6.3,95.7,3.8,7.8,124.5
2020122706050811,2021-12-26 16:58:00,25.6,27.1,110.4,10.6,10.8,17.3,6.4,97.4,3.8,7.9,126.6
2020122706050811,2021-12-26 17:03:00,25.5,27.2,110.7,10.6,10.7,17.4,6.4,97.5,3.8,7.9,126.6
2020122706050811,2021-12-26 17:08:00,25.5,27.1,110.8,10.6,10.8,17.4,6.4,97.5,3.8,7.9,126.5
